NC_073249.2	97537285	97547398	2
NC_073249.2	97600755	97611663	1
NC_073249.2	227246636	227262338	3
NC_073249.2	227246718	227262249	1
NC_073249.2	227247043	227262286	2
NC_073249.2	227694502	227704597	-3
NC_073249.2	227694503	227704598	3
NC_073252.2	810883	833707	2
NC_073252.2	812607	826149	1
NC_073252.2	822293	840473	3
NC_073252.2	829581	841455	1
NC_073252.2	182690975	182707829	-3
NC_073252.2	182690989	182707708	-1
NC_073252.2	182691084	182707728	-2
NC_073253.2	1838615	1855418	3
NC_073253.2	1838673	1855491	1
NC_073253.2	1838689	1855381	2
NC_073253.2	35561075	35571605	-3
NC_073253.2	175115667	175127595	1
NC_073253.2	175130688	175145835	1
NC_073253.2	175138052	175157858	3
NC_073254.2	188264023	188289880	2
NC_073254.2	188264078	188289713	3
NC_073254.2	188264100	188289723	1
NC_073254.2	188832130	188842537	2
NC_073255.2	5417086	5429629	-3
NC_073255.2	5417109	5429478	-1
NC_073255.2	5417162	5429870	-2
NC_073255.2	118855474	118866310	2
NC_073255.2	118884714	118942548	1
NC_073255.2	118971987	118996437	1
NC_073255.2	119022050	119046509	3
NC_073255.2	196298633	196309001	3
NC_073255.2	196298770	196309006	-3
NC_073256.2	47	11114	-1
NC_073256.2	48	11163	1
NC_073256.2	160452769	160474345	-2
NC_073256.2	160452803	160474382	-1
NC_073256.2	160461576	160474362	-3
NC_073256.2	161342506	161362642	-2
NC_073256.2	161342530	161355964	2
NC_073257.2	144334761	144356142	1
NC_073257.2	144335674	144356113	2
NC_073257.2	144339164	144356156	3
NC_073257.2	144829198	144851365	-3
NC_073257.2	144829265	144851387	-2
NC_073257.2	144834291	144845871	-1
NC_073258.2	3418513	3432796	-2
NC_073258.2	3593554	3605986	2
NC_073258.2	3654547	3669328	2
NC_073258.2	63743861	63761369	-1
NC_073258.2	133770660	133784037	1
NC_073258.2	133770838	133784338	2
NC_073258.2	133771049	133783841	3
NC_073258.2	134647137	134657814	1
NC_073258.2	134647213	134657761	2
NC_073258.2	134647217	134657750	3
NC_073259.2	53665422	53676795	-1
NC_073259.2	139659914	139669955	3
NC_073260.2	1800275	1811402	3
NC_073261.2	98933633	98949680	-2
NC_073261.2	124526784	124539129	-1
NC_073261.2	124529242	124539751	-3
NC_073262.2	81206979	81224217	-1
NC_073263.2	22947221	22958780	-2
NC_073263.2	104248388	104269379	-2
NC_073264.2	106122691	106140052	-1
NC_073264.2	106655927	106666913	-3
NC_073265.2	31934332	31944568	2
NC_073267.2	98196862	98208751	2
NC_073269.2	13913131	13935868	-1
NC_073272.2	2115597	2126412	-3
NC_085926.1	193694170	193705456	-3
NC_085926.1	195330128	195348608	3
NC_085926.1	195330260	195348617	-2
NC_085926.1	195330324	195344922	-1
NC_085926.1	195330346	195348511	-3
NC_085926.1	195330360	195348504	1
NC_085927.1	60287118	60298359	1
NC_085927.1	60287209	60298258	2
NC_085927.1	60287306	60298430	3
