NC_071985.2	1983993	2005302	-3
NC_071985.2	98317273	98328352	2
NC_071989.2	87308859	87319392	1
NC_071990.2	23816269	23827528	-3
NC_071990.2	23816555	23827538	-2
NC_071990.2	23816625	23827563	-1
NC_071990.2	23816662	23827555	2
NC_071991.2	10575524	10586687	3
NC_071991.2	10606161	10650531	1
NC_071991.2	10680756	10703067	1
NC_071991.2	10728791	10738901	3
NC_071991.2	12251345	12263321	3
NC_071991.2	12251383	12263269	2
NC_071992.2	160359319	160379362	-3
NC_071992.2	160359343	160372684	2
NC_071994.2	914734	929251	-3
NC_071994.2	1002610	1013347	2
NC_071994.2	1096249	1113430	2
NC_071994.2	1161730	1175959	2
NC_071994.2	12196426	12214498	2
NC_071995.2	38089258	38100541	2
NC_071996.2	81199781	81217019	-1
NC_071996.2	144422803	144433750	2
NC_071996.2	144423375	144433509	1
NC_071997.2	105215956	105232720	-2
NC_071997.2	124426561	124445485	-2
NC_071997.2	124426565	124445297	-1
NC_071997.2	124426569	124437249	1
NC_071997.2	124426586	124445267	3
NC_071997.2	124426603	124445278	2
NC_071999.2	25335868	25347427	-2
NC_071999.2	108928513	108949510	-2
NC_072000.2	3555	13788	1
NC_072000.2	3560	13805	-1
NC_072000.2	109452248	109468637	-1
NC_072001.2	32344880	32357606	-1
NC_072001.2	32345332	32357440	-2
NC_072001.2	45618624	45628863	1
NC_072003.2	688180	698353	2
NC_072003.2	6034113	6045801	1
NC_072003.2	87876184	87888148	2
NC_072005.2	8984121	9000780	-1
NC_072005.2	18481428	18492363	-1
NC_072005.2	43253046	43276110	-1
NC_072005.2	43253085	43276101	1
NC_072005.2	43253116	43276084	2
NC_072008.2	162571334	162581726	-3
NC_072008.2	162571335	162581727	1
NC_072008.2	162571341	162581601	-2
NC_072008.2	162571354	162581602	2
NC_072009.2	5150008	5161756	2
NC_072009.2	5151678	5162256	1
NC_072009.2	5518024	5533807	-2
NC_072009.2	5518041	5536239	-3
NC_072009.2	5526146	5536157	-1
NW_026946741.1	52709	63428	3
