NC_072423.2	37	11296	2
NC_072423.2	51	11295	-2
NC_072423.2	91112305	91130197	-1
NC_072423.2	167641908	167651931	-2
NC_072423.2	167641909	167651932	2
NC_072423.2	167643224	167653856	-3
NC_072423.2	167643225	167653857	1
NC_072424.2	1203	13038	-1
NC_072424.2	1204	13039	2
NC_072424.2	1568	12965	-2
NC_072424.2	1569	12966	1
NC_072425.2	2724	13113	-3
NC_072425.2	2725	13114	2
NC_072425.2	86145657	86156364	1
NC_072425.2	160041992	160053038	-1
NC_072425.2	160041993	160053039	1
NC_072425.2	160042143	160053174	-3
NC_072425.2	160042144	160053169	2
NC_072426.2	167239072	167250001	-1
NC_072426.2	167239073	167250002	3
NC_072427.2	129980579	129990821	-3
NC_072427.2	161694177	161704566	-2
NC_072427.2	161694178	161704567	2
NC_072429.2	142680906	142691427	-1
NC_072430.2	12256925	12271832	3
NC_072430.2	82645483	82662652	-2
NC_072430.2	153280257	153291897	-3
NC_072430.2	153280258	153291898	2
NC_072431.2	59300618	59313044	3
NC_072431.2	59331933	59369352	1
NC_072431.2	59397519	59409645	1
NC_072431.2	59434414	59447518	2
NC_072431.2	73473386	73492376	3
NC_072431.2	73854899	73866491	-3
NC_072433.2	1798	13666	-1
NC_072433.2	1799	13667	3
NC_072433.2	67270836	67281090	1
NC_072433.2	133900369	133912264	2
NC_072435.2	35210777	35232653	-1
NC_072436.2	124951166	124961546	-2
NC_072436.2	124951167	124961547	1
NC_072437.2	17553444	17571741	1
NC_072437.2	70465352	70476911	3
NC_072437.2	120300020	120310838	-3
NC_072437.2	120300021	120310839	1
NC_072437.2	120300027	120311058	-2
NC_072437.2	120300028	120311059	2
NC_072439.2	106244456	106255763	-2
NC_072439.2	106244457	106255764	1
NC_072439.2	106244535	106255398	-1
NC_072439.2	106244536	106255399	2
NC_072440.2	84628847	84645497	-2
NC_072441.2	158	11927	3
NC_072441.2	208	11956	-2
NC_072441.2	441	11973	-3
NC_072441.2	442	11914	2
NC_072441.2	80570022	80586390	-3
NC_072441.2	80644604	80661518	-1
NC_072441.2	146695433	146713406	-1
NC_072441.2	146695434	146713407	1
NC_072443.2	36413199	36425472	-3
NC_072443.2	85711259	85724189	-1
NC_072443.2	85892640	85907559	1
NC_072443.2	95081058	95091126	-3
NC_072443.2	95081059	95091127	2
NC_072443.2	95081159	95092469	-1
NC_072443.2	95081160	95092470	1
NC_072447.2	158205572	158215793	3
NC_072448.2	7243394	7270601	-3
NC_072448.2	7243476	7270779	1
NC_072448.2	7243525	7270459	-1
NC_072448.2	7243611	7270485	-2
NC_072448.2	7243625	7270745	3
NC_072448.2	7243639	7270552	2
