NC_073224.2	6037	13150	-1
NC_073224.2	6038	13412	3
NC_073224.2	6137	13466	-3
NC_073224.2	6138	13443	1
NC_073224.2	55549170	55556655	-2
NC_073224.2	104436844	104446375	2
NC_073224.2	104483886	104495943	1
NC_073224.2	104581524	104592423	1
NC_073224.2	198360998	198366137	3
NC_073224.2	200623273	200628766	-1
NC_073224.2	220840392	220845612	-2
NC_073224.2	220840470	220845684	1
NC_073224.2	220840696	220845748	2
NC_073224.2	224250802	224259397	-1
NC_073224.2	237163874	237170129	-3
NC_073224.2	237163911	237169890	-2
NC_073224.2	237164053	237169819	-1
NC_073224.2	240353964	240361575	1
NC_073227.2	0	6605	-2
NC_073227.2	21	6594	1
NC_073227.2	250	6514	-3
NC_073227.2	251	6497	3
NC_073227.2	21811596	21817917	-1
NC_073227.2	80829297	80836107	-1
NC_073227.2	80836110	80841246	-1
NC_073227.2	81548573	81565604	-2
NC_073227.2	81573251	81579422	-2
NC_073227.2	81618830	81631871	-2
NC_073227.2	81638424	81643881	-1
NC_073227.2	81964890	81981921	-1
NC_073227.2	81989568	81996117	-1
NC_073227.2	82037244	82050285	-1
NC_073227.2	82054656	82060113	-1
NC_073227.2	82060706	82068848	-2
NC_073227.2	82085190	82091334	-1
NC_073227.2	82114002	82119063	-1
NC_073227.2	82148147	82153208	-2
NC_073227.2	82171006	82194967	-3
NC_073227.2	82209418	82214875	-3
NC_073227.2	82233220	82238296	-3
NC_073227.2	82240020	82255974	-1
NC_073227.2	82267709	82273922	-2
NC_073227.2	82280244	82308024	-1
NC_073227.2	82332259	82338178	-3
NC_073227.2	82341147	82348824	-1
NC_073227.2	82352844	82361400	-1
NC_073227.2	82364369	82375700	-2
NC_073227.2	82421261	82426553	-2
NC_073227.2	82442843	82448135	-2
NC_073227.2	83875079	83881052	-2
NC_073227.2	84637417	84643057	-3
NC_073227.2	84664128	84670272	-1
NC_073227.2	84689748	84694809	-1
NC_073227.2	84719664	84730830	-1
NC_073227.2	84730778	84741152	-2
