NC_072373.2	3800	12758	-2
NC_072373.2	3801	12765	1
NC_072373.2	4033	12745	-3
NC_072373.2	4034	12746	3
NC_072373.2	74307722	74312780	-2
NC_072373.2	98060351	98070545	3
NC_072373.2	98106582	98117661	1
NC_072373.2	98175287	98187518	3
NC_072373.2	98293846	98298856	2
NC_072373.2	186595089	186600105	-1
NC_072373.2	189082432	189087730	2
NC_072373.2	191363401	191368924	-3
NC_072373.2	215094487	215102887	-3
NC_072373.2	230789979	230798040	-1
NC_072373.2	230790694	230796937	-3
NC_072373.2	230790703	230798041	2
NC_072373.2	230790815	230796938	3
NC_072373.2	230798038	230804200	-3
NC_072373.2	230798039	230804201	3
NC_072376.2	953554	959362	-1
NC_072376.2	953786	959402	-3
NC_072376.2	953802	959421	-2
NC_072376.2	12591726	12598023	-2
NC_072376.2	112165954	112171393	-1
NC_072376.2	126175577	126181937	3
NC_072376.2	137945105	137950304	3
NC_072376.2	156743861	156749204	-3
NC_072376.2	199870073	199880873	3
NC_072376.2	199870082	199880756	-3
NC_072376.2	199870101	199880838	1
NC_072376.2	199870135	199880899	2
NC_072376.2	199870176	199880916	-2
NC_072376.2	199870183	199880812	-1
NC_072377.2	1633	8059	-1
NC_072377.2	1634	8060	3
NC_072377.2	75813976	75820717	2
NC_072377.2	83412036	83422569	1
NC_072377.2	87247427	87252821	3
NC_072377.2	117059891	117066476	3
NC_072378.2	430621	436801	2
NC_072378.2	430638	436749	1
NC_072378.2	430658	436721	3
NC_072378.2	12044870	12050957	3
NC_072378.2	23827356	23839515	-1
NC_072378.2	23827732	23839525	-3
NC_072378.2	23827792	23834488	2
NC_072378.2	23827802	23836421	-2
NC_072378.2	23832503	23839472	3
NC_072378.2	25586883	25599510	1
NC_072378.2	25586953	25599583	2
NC_072378.2	25586972	25599479	3
NC_072378.2	30958977	30964380	1
NC_072378.2	47051140	47057242	2
NC_072378.2	57211416	57216957	-1
NC_072378.2	86797574	86804750	3
NC_072378.2	143148502	143154007	-3
NC_072378.2	151822182	151827264	1
NC_072378.2	169658001	169672956	1
NC_072378.2	169658006	169672799	3
NC_072378.2	169658053	169673170	2
NC_072378.2	171322556	171328571	-2
NC_072378.2	171322557	171328572	1
NC_072379.2	499924	504958	-2
NC_072379.2	5967632	5973788	-1
NC_072379.2	5971120	5977480	-2
NC_072379.2	10084011	10095126	1
NC_072379.2	10114819	10129846	2
NC_072379.2	10129849	10170319	2
NC_072379.2	10200553	10224523	2
NC_072379.2	10250285	10260395	3
NC_072379.2	10250683	10256395	-2
NC_072379.2	11770748	11776322	3
NC_072379.2	11771167	11776516	2
NC_072379.2	11771205	11776374	1
NC_072379.2	39015682	39021589	2
NC_072379.2	95148473	95153624	3
NC_072379.2	130951404	130957638	1
NC_072379.2	130951423	130957618	2
NC_072379.2	130951676	130957673	-1
NC_072379.2	130952537	130957595	3
NC_072379.2	147462359	147469559	-1
NC_072379.2	147462379	147469543	-2
NC_072379.2	147462495	147469578	-3
NC_072379.2	158526973	158533651	-2
NC_072379.2	158526974	158533646	3
NC_072379.2	158527173	158532960	-3
NC_072379.2	158527174	158532961	2
NC_072380.2	355	8248	-2
NC_072380.2	356	8249	3
NC_072380.2	10198453	10206115	2
NC_072380.2	30974563	30981928	-2
NC_072380.2	66359175	66364920	1
NC_072380.2	89040784	89046253	2
NC_072380.2	133241699	133247219	-1
NC_072380.2	153717728	153723464	3
NC_072380.2	153717759	153723420	-3
NC_072380.2	153717793	153723460	-2
NC_072380.2	153717843	153723390	1
NC_072380.2	153717850	153723487	2
NC_072380.2	153717854	153723446	-1
NC_072380.2	154804318	154810021	-2
NC_072380.2	154804395	154810140	-3
