NC_060925.1	717338	722897	3
NC_060925.1	2194196	2200379	-2
NC_060925.1	15369251	15377615	3
NC_060925.1	31283716	31289560	-3
NC_060925.1	31283980	31289470	2
NC_060925.1	31283991	31289457	-1
NC_060925.1	31284113	31289453	3
NC_060925.1	39199092	39204573	1
NC_060925.1	41450250	41455464	-1
NC_060925.1	110130430	110135794	2
NC_060925.1	151230956	151236629	-2
NC_060925.1	151336645	151357084	-3
NC_060925.1	151438278	151451310	-1
NC_060925.1	151487162	151494230	-2
NC_060925.1	200463003	200470914	1
NC_060926.1	200980	207685	-1
NC_060926.1	201109	207667	2
NC_060926.1	201123	207753	-2
NC_060926.1	201153	207540	1
NC_060926.1	201161	207728	-3
NC_060926.1	202469	207686	3
NC_060926.1	21038236	21045901	-1
NC_060926.1	21170667	21176472	1
NC_060926.1	27609683	27625610	3
NC_060926.1	73461018	73467168	1
NC_060926.1	87368150	87373736	-3
NC_060926.1	109223843	109229039	3
NC_060926.1	167700443	167709851	3
NC_060926.1	179013022	179018686	-1
NC_060926.1	179042096	179059334	-3
NC_060926.1	179228387	179234963	-3
NC_060926.1	186277688	186286643	3
NC_060926.1	186288774	186298233	1
NC_060926.1	206786578	206793505	2
NC_060926.1	242515684	242521150	2
NC_060926.1	242515871	242521001	-3
NC_060926.1	242515876	242520997	-1
NC_060926.1	242515959	242521185	-2
NC_060927.1	39196908	39202569	-1
NC_060927.1	49680605	49687502	3
NC_060927.1	100575529	100581808	2
NC_060927.1	116376113	116382617	-2
NC_060927.1	124413632	124418822	-2
NC_060927.1	198566581	198586597	2
NC_060927.1	198576875	198585050	3
NC_060927.1	199530585	199537254	1
NC_060927.1	199530596	199537127	3
NC_060927.1	199530610	199537132	2
NC_060928.1	7835832	7842624	1
NC_060928.1	13578580	13584898	-2
NC_060928.1	40264043	40269398	3
NC_060928.1	40264093	40269565	2
NC_060928.1	40264149	40269732	1
NC_060928.1	102964705	102970135	-2
NC_060928.1	116661703	116668063	2
NC_060928.1	128618697	128623896	1
NC_060928.1	147012740	147018131	-1
NC_060928.1	169925786	169936622	-1
NC_060928.1	169925808	169937574	-3
NC_060928.1	169929235	169935583	2
NC_060928.1	192585953	192591416	-1
NC_060929.1	72674949	72681645	1
NC_060929.1	80212841	80223371	3
NC_060929.1	84025701	84031098	1
NC_060929.1	113348073	113354655	1
NC_060930.1	225973	230983	-2
NC_060930.1	11988001	11994064	2
NC_060930.1	46525729	46531828	2
NC_060930.1	56445117	56450658	-3
NC_060930.1	65442883	65449135	-2
NC_060930.1	65442954	65448960	-3
NC_060930.1	65442955	65449012	2
NC_060930.1	88463436	88470609	1
NC_060930.1	143961847	143967352	-2
NC_060930.1	152549237	152554313	3
NC_060930.1	168126778	168132607	2
NC_060930.1	168126855	168132705	1
NC_060930.1	168126875	168132740	3
NC_060930.1	171253508	171258662	-1
NC_060931.1	1295463	1304679	-1
NC_060931.1	1295698	1304692	-3
NC_060931.1	1295714	1304672	-2
NC_060931.1	1380634	1385743	2
NC_060931.1	84203013	84208164	-1
NC_060931.1	102191875	102207919	2
NC_060931.1	102226625	102266084	3
NC_060931.1	102295752	102320043	1
NC_060931.1	102320046	102328590	1
NC_060931.1	102354412	102366640	2
NC_060931.1	159805334	159822644	3
NC_060931.1	159806178	159822525	1
NC_060931.1	159806198	159822557	-2
NC_060931.1	159806340	159822717	-1
NC_060932.1	1969750	1975381	2
NC_060932.1	1969757	1975385	3
NC_060932.1	1969802	1975421	-3
NC_060932.1	1969824	1975374	1
NC_060932.1	1969830	1975482	-2
NC_060932.1	1970125	1975417	-1
NC_060932.1	9125497	9132238	2
NC_060932.1	31122999	31130376	-2
NC_060932.1	55002072	55007814	1
NC_060932.1	77279990	77285459	3
NC_060932.1	144819682	144825631	2
NC_060932.1	145014680	145031633	-3
NC_060932.1	145018457	145024955	3
NC_060932.1	145074458	145080695	-3
NC_060932.1	145286249	145291868	3
NC_060933.1	395486	400679	3
NC_060933.1	395493	400890	1
NC_060933.1	395516	400868	-2
NC_060933.1	395542	400771	2
NC_060933.1	395577	400893	-1
NC_060933.1	32646296	32651810	-2
NC_060933.1	35318932	35327653	2
NC_060933.1	40576219	40581328	-3
NC_060933.1	44806122	44812923	-1
NC_060933.1	77562595	77568433	2
NC_060933.1	79978486	79984003	-3
NC_060933.1	88861119	88867845	-1
NC_060933.1	119100341	119106158	3
NC_060934.1	1232284	1239049	2
NC_060934.1	1232409	1239024	1
NC_060934.1	1232489	1239410	3
NC_060934.1	18577128	18582279	-1
NC_060934.1	60923363	60931241	-2
NC_060934.1	122978947	122984374	2
NC_060934.1	129001053	129008007	-1
NC_060934.1	131972550	131978775	-1
NC_060934.1	131972693	131978090	-2
NC_060934.1	133769541	133774647	-1
NC_060934.1	134060533	134067874	-3
NC_060934.1	134060672	134067875	3
NC_060934.1	134060783	134067989	-2
NC_060934.1	134060784	134067861	1
NC_060934.1	134091083	134096327	-2
NC_060934.1	134091100	134096386	-3
NC_060935.1	206501	214061	-1
NC_060935.1	206502	214065	1
NC_060935.1	1074441	1088730	-3
NC_060935.1	1162462	1171780	2
NC_060935.1	1164372	1171398	-3
NC_060935.1	1164381	1171356	1
NC_060935.1	1253320	1263772	2
NC_060935.1	1312036	1323970	2
NC_060935.1	3699612	3705909	-3
NC_060935.1	3701299	3707122	2
NC_060935.1	3712779	3720252	1
NC_060935.1	6773051	6778619	-1
NC_060935.1	11331257	11336300	3
NC_060935.1	62506196	62523704	-1
NC_060935.1	108517030	108522412	-2
NC_060936.1	2251543	2257381	2
NC_060936.1	31856901	31861944	1
NC_060936.1	40431056	40441022	3
NC_060936.1	40437820	40444819	-3
NC_060936.1	50313453	50319429	-1
NC_060936.1	56683770	56689479	-1
NC_060936.1	131622648	131629353	1
NC_060936.1	131622820	131629414	2
NC_060936.1	131623112	131629325	3
NC_060936.1	132290033	132296255	3
NC_060936.1	133004969	133010465	3
NC_060936.1	133005018	133011888	-1
NC_060936.1	133005142	133011970	-3
NC_060936.1	133005146	133011884	-2
NC_060936.1	133005159	133010910	1
NC_060936.1	133005175	133011940	2
NC_060937.1	1302045	1307583	1
NC_060937.1	13673369	13678517	3
NC_060937.1	13673413	13678828	-3
NC_060937.1	22536950	22548509	-2
NC_060937.1	31553478	31558497	1
NC_060937.1	37903822	37909285	2
NC_060937.1	101947520	101968511	-2
NC_060938.1	1281710	1287200	3
NC_060938.1	9180175	9185392	-1
NC_060938.1	9191928	9197229	-2
NC_060938.1	99184539	99199485	-2
NC_060938.1	99472982	99484097	3
NC_060939.1	38426357	38431481	3
NC_060939.1	40491107	40501358	3
NC_060939.1	41328674	41337347	3
NC_060940.1	1750834	1756534	-2
NC_060940.1	1751049	1756365	-3
NC_060940.1	2781778	2788480	2
NC_060940.1	31463725	31469239	2
NC_060940.1	78611033	78616598	-1
NC_060940.1	94495414	94507291	2
NC_060940.1	95358857	95366147	-1
NC_060941.1	6087832	6094120	2
NC_060941.1	6087888	6094167	-1
NC_060941.1	6087991	6094060	-3
NC_060941.1	6088040	6094049	-2
NC_060941.1	6088041	6094404	1
NC_060941.1	17739548	17745203	3
NC_060941.1	39189373	39194515	-3
NC_060941.1	81645697	81650701	-3
NC_060942.1	74425633	74430805	-2
