chr	start	end	length	zscore
NC_072398.2	10129681	11105624	975943	2.687219992858988
NC_072398.2	26627934	27386328	758394	2.0229732795363153
NC_072398.2	27423622	28236028	812406	2.187889199535875
NC_072398.2	39938837	40840638	901801	2.4608407411999615
NC_072398.2	49067057	50336908	1269851	3.584615168287237
NC_072398.2	52929622	55928349	2998727	8.863426841714597
NC_072398.2	57017868	58719652	1701784	4.903444837123232
NC_072398.2	59082582	62110787	3028205	8.95343260876168
NC_072398.2	84552433	85760514	1208081	3.3960115917047586
NC_072398.2	99826878	100991082	1164204	3.2620410699351394
NC_072398.2	101173754	105662401	4488647	13.412629380516046
NC_072398.2	124285999	127501639	3215640	9.525731643515392
NC_072398.2	128320075	129182009	861934	2.3391140326421884
NC_072398.2	134452765	135928820	1476055	4.214221966176394
NC_072398.2	142430863	143768212	1337349	3.790708161846636
NC_072398.2	147191861	149045128	1853267	5.365970911130736
NC_072398.2	149199554	152019441	2819887	8.317371092386278
NC_072398.2	156978280	158732326	1754046	5.063017447117622
NC_072398.2	161426874	162491869	1064995	2.959124245762061
NC_072398.2	172733148	173688693	955545	2.6249383714387293
NC_072398.2	174485711	175761446	1275735	3.6025809031846188
NC_072398.2	192153309	192944949	791640	2.124483956354529
NC_072398.2	200274243	201659257	1385014	3.9362446597874454
NC_072401.2	11853080	13839786	1986706	5.7734028790049345
NC_072401.2	14099803	15485861	1386058	3.9394323258705297
NC_072401.2	18506997	20722078	2215081	6.470704834679589
NC_072401.2	23290392	24262890	972498	2.676701305448811
NC_072401.2	27482931	31141643	3658712	10.878572243864292
NC_072401.2	31571912	36381581	4809669	14.392812274504394
NC_072401.2	36766935	37570522	803587	2.160961970429822
NC_072401.2	43332034	44202532	870498	2.3652626651474877
NC_072401.2	45633366	46535426	902060	2.4616315510807265
NC_072401.2	62481527	63266275	784748	2.1034404748941693
NC_072401.2	63267130	64284076	1016946	2.8124152729401173
NC_072401.2	64630495	65533169	902674	2.4635062895625404
NC_072401.2	66006944	67766731	1759787	5.080546557254582
NC_072401.2	68736384	72732335	3995951	11.908270828340548
NC_072401.2	78036547	82168265	4131718	12.322810925181624
NC_072401.2	85198904	86966169	1767265	5.103379284236673
NC_072401.2	97262065	98338293	1076228	2.993422189355245
NC_072401.2	105160267	105927241	766974	2.049170765161662
NC_072401.2	112087641	113602302	1514661	4.332098438210442
NC_072401.2	116639542	118491520	1851978	5.362035181646928
NC_072401.2	124577998	125852969	1274971	3.600248166702362
NC_072401.2	126679947	128796442	2116495	6.169690228868351
NC_072401.2	130293144	134560755	4267611	12.737735740343073
NC_072401.2	134618785	135628864	1010079	2.791448124479831
NC_072401.2	135630148	138974472	3344324	9.918645074775544
NC_072401.2	150224506	151129233	904727	2.469774755528605
NC_072401.2	157769678	158564668	794990	2.1347125783644256
NC_072401.2	161125200	163104516	1979316	5.750838844183104
NC_072401.2	163827393	164837504	1010111	2.7915458307199255
NC_072401.2	168883248	169748966	865718	2.350667795533367
NC_072401.2	171760003	173485791	1725788	4.976736730474143
NC_072401.2	179102696	183805297	4702601	14.065899408428098
NC_072401.2	188356788	189660533	1303745	3.6881043964673648
NC_072401.2	190349784	191113533	763749	2.039323808152135
NC_072402.2	2565966	3423224	857258	2.3248367083083745
NC_072402.2	3431024	4259206	828182	2.2360583759024797
NC_072402.2	4264140	5806592	1542452	4.416953254412541
NC_072402.2	6161220	7047003	885783	2.4119326613926417
NC_072402.2	8568381	9690551	1122170	3.133697816930965
NC_072402.2	12571702	14337022	1765320	5.097440576830927
NC_072402.2	18621728	19675801	1054073	2.925775884689796
NC_072402.2	22566257	24765931	2199674	6.423662333394074
NC_072402.2	25758173	26653922	895749	2.442362048542083
NC_072402.2	27964610	28738780	774170	2.07114245590292
NC_072402.2	30050569	31645604	1595035	4.57750598012788
NC_072402.2	45560697	46354139	793442	2.1299860389998524
NC_072402.2	46492146	47451183	959037	2.635600564889045
NC_072402.2	50668963	51838855	1169892	3.2794083541119425
NC_072402.2	52312480	53075294	762814	2.0364689539493726
NC_072402.2	61877869	63271047	1393178	3.9611719642915633
NC_072402.2	64283021	67089194	2806173	8.275497861865764
NC_072402.2	72128163	73411131	1282968	3.6246655667659864
NC_072402.2	81516574	83257536	1740962	5.02306780819897
NC_072402.2	83989239	85839428	1850189	5.356572792161643
NC_072402.2	85946703	87503232	1556529	4.459934840094127
NC_072402.2	89266014	90698265	1432251	4.080474336766991
NC_072402.2	91362269	92455191	1092922	3.044394313484562
NC_072402.2	93319442	94335663	1016221	2.8102016159379755
NC_072402.2	94857776	95886414	1028638	2.8481146904146573
NC_072402.2	96602973	98096717	1493744	4.268232143708651
NC_072402.2	98598151	99586981	988830	2.726568127737058
NC_072402.2	101292227	103170626	1878399	5.44270694944498
NC_072402.2	103171142	105103385	1932243	5.607109911684043
NC_072402.2	111311962	112076723	764761	2.0424137679951246
NC_072402.2	114721024	116570911	1849887	5.3556506895207505
NC_072402.2	117409852	118161157	751305	2.0013282940353734
NC_072402.2	118815396	119610798	795402	2.1359705462056424
NC_072402.2	122503261	124122736	1619475	4.652129121000079
NC_072402.2	127952524	128928594	976070	2.6876077644993632
NC_072402.2	142181758	143459495	1277737	3.608693649830533
NC_072402.2	150120666	151167746	1047080	2.9044240179091374
NC_072402.2	152713125	154022170	1309045	3.7042869924830217
NC_072402.2	159832439	161121192	1288753	3.642329022983076
NC_072402.2	161199680	164961227	3761547	11.192560406368083
NC_072403.2	157276	5787253	5629977	16.897475099487707
NC_072403.2	14384559	15854653	1470094	4.196021125638785
NC_072403.2	20113004	21156791	1043787	2.8943694351394096
NC_072403.2	24421776	25788049	1366273	3.8790223896120817
NC_072403.2	28526629	29808431	1281802	3.621105395642542
NC_072403.2	54199696	55300576	1100880	3.068692634068071
NC_072403.2	56706507	57464542	758035	2.0218771376552547
NC_072403.2	63783993	66596482	2812489	8.294782631004423
NC_072403.2	67969397	68923841	954444	2.6215766661154767
NC_072403.2	77810512	80608337	2797825	8.250008746481102
NC_072403.2	85768348	87049807	1281459	3.6200581068815283
NC_072403.2	89886038	90836535	950497	2.609525212063817
NC_072403.2	92481705	93754928	1273223	3.594910963337198
NC_072403.2	97751049	99005883	1254834	3.538763461802874
NC_072403.2	102592743	103463718	870975	2.366719098788897
NC_072403.2	103464969	104326658	861689	2.3383659692414644
NC_072403.2	105438621	107547711	2109090	6.147080394246475
NC_072403.2	109223793	110775692	1551899	4.445797968480449
NC_072403.2	114005369	116365719	2360350	6.914257578188735
NC_072403.2	124620976	125738373	1117397	3.1191243205568644
NC_072403.2	126662706	127853983	1191277	3.3447036023751173
NC_072403.2	131245688	132970918	1725230	4.9750329779124955
NC_072403.2	133324292	134278453	954161	2.6207125765546406
NC_072403.2	138227274	139007760	780486	2.0904272250415783
NC_072403.2	151230396	153928217	2697821	7.944664532905676
NC_072403.2	165252924	166012160	759236	2.025544174978803
NC_072403.2	167428845	168746479	1317634	3.7305119579883947
NC_072403.2	175657094	176423245	766151	2.0466578827992308
NC_072403.2	176423977	177371255	947278	2.5996965749743075
NC_072404.2	81695	5696445	5614750	16.850982195802725
NC_072404.2	14618555	15531767	913212	2.495682175753671
NC_072404.2	18511814	19711140	1199326	3.369279775078895
NC_072404.2	31042967	31959728	916761	2.5065184084441556
NC_072404.2	47698432	48508717	810285	2.1814131078096093
NC_072404.2	51761768	52878106	1116338	3.115890854673736
