chr	start	end	length	zscore
NC_072398.2	4790491	5102632	312141	2.7741588584149692
NC_072398.2	6112445	6645001	532556	4.826687369309326
NC_072398.2	7812095	8079435	267340	2.3569670619556624
NC_072398.2	8409444	8690090	280646	2.480873984651306
NC_072398.2	9281172	9794374	513202	4.646460811226395
NC_072398.2	9794977	10129528	334551	2.9828432216803664
NC_072398.2	10129681	11105624	975943	8.955555453876695
NC_072398.2	14060903	14568787	507884	4.59693901542785
NC_072398.2	14963944	15274819	310875	2.7623697283884634
NC_072398.2	15275500	15511848	236348	2.0683661790319143
NC_072398.2	15569002	15807884	238882	2.091963063302977
NC_072398.2	16384557	16673842	289285	2.56132129452412
NC_072398.2	16792233	17147033	354800	3.171404117341278
NC_072398.2	19121592	19534524	412932	3.7127356392218704
NC_072398.2	19925345	20450336	524991	4.756241264530088
NC_072398.2	20458325	20862920	404595	3.63510058627481
NC_072398.2	21735188	21973787	238599	2.089327736448711
NC_072398.2	26627934	27386328	758394	6.929715447449924
NC_072398.2	27423622	28236028	812406	7.432681080144732
NC_072398.2	29220447	29507320	286873	2.53886048755419
NC_072398.2	29509219	29902059	392840	3.52563674467799
NC_072398.2	29939555	30675931	736376	6.724681430922592
NC_072398.2	30831760	31250512	418752	3.766932113751304
NC_072398.2	31670913	32380972	710059	6.479614657693879
NC_072398.2	33540077	33873882	333805	2.9758963883472123
NC_072398.2	34026008	34443677	417669	3.7568470996764973
NC_072398.2	34825371	35070714	245343	2.152128599717869
NC_072398.2	35109958	35843824	733866	6.701308037268145
NC_072398.2	39517346	39845513	328167	2.923394717660451
NC_072398.2	39938837	40840638	901801	8.265137066495031
NC_072398.2	49067057	50336908	1269851	11.69245879339505
NC_072398.2	50871664	51172448	300784	2.6684012362103675
NC_072398.2	52929622	55928349	2998727	27.791940597269527
NC_072398.2	57017868	58719652	1701784	15.714665981182327
NC_072398.2	59082582	62110787	3028205	28.0664429471284
NC_072398.2	63365236	63788928	423692	3.8129339323381433
NC_072398.2	64619584	65001124	381540	3.4204099126878518
NC_072398.2	66738137	67065906	327769	2.9196884982682323
NC_072398.2	67067610	67325758	258148	2.2713701557916495
NC_072398.2	67718948	68046083	327135	2.913784621145954
NC_072398.2	71158082	71796554	638472	5.812988708872817
NC_072398.2	72530627	72813763	283136	2.504061136125239
NC_072398.2	73168642	73686928	518286	4.69380357351293
NC_072398.2	76059362	76433493	374131	3.351416496916619
NC_072398.2	78580866	78943913	363047	3.248201080476027
NC_072398.2	80005991	80381428	375437	3.3635781113041516
NC_072398.2	82495220	82947523	452303	4.079362683671757
NC_072398.2	83906177	84228186	322009	2.866050750280339
NC_072398.2	84552433	85760514	1208081	11.11724981887905
NC_072398.2	87619896	87853705	233809	2.044722734215723
NC_072398.2	99518416	99819912	301496	2.6750314578366488
NC_072398.2	99826878	100991082	1164204	10.708662411159466
NC_072398.2	101173754	105662401	4488647	41.66623807680459
NC_072398.2	106165150	106591385	426235	3.836614625590437
NC_072398.2	107561191	107884054	322863	2.874003291388266
NC_072398.2	108611126	109080204	469078	4.23557331257747
NC_072398.2	110363432	110628500	265068	2.3358099502493266
NC_072398.2	111382039	111626398	244359	2.142965484436604
NC_072398.2	112515075	112786309	271234	2.3932284145016443
NC_072398.2	113357434	113597648	240214	2.104366792525177
NC_072398.2	114848544	115092849	244305	2.1424626305492174
NC_072398.2	115407029	116085520	678491	6.185649999971342
NC_072398.2	116341289	116573038	231749	2.025539789622831
NC_072398.2	117533828	117961792	427964	3.8527152620958307
NC_072398.2	118778518	119195106	416588	3.7467807098197414
NC_072398.2	124285999	127501639	3215640	29.811858102355966
NC_072398.2	127640629	128062593	421964	3.7968426079417754
NC_072398.2	128320075	129182009	861934	7.8938912159684085
NC_072398.2	129375601	129920282	544681	4.939596691245647
NC_072398.2	131531266	131872746	341480	3.047366825119275
NC_072398.2	131915317	132174357	259040	2.2796765570425523
NC_072398.2	132520990	133134346	613356	5.579105778583941
NC_072398.2	134098600	134363306	264706	2.332438966782032
NC_072398.2	134452765	135928820	1476055	13.612652922925527
NC_072398.2	136355551	136637863	282312	2.496387958288082
NC_072398.2	139901002	140184799	283797	2.510216440191211
NC_072398.2	140452613	141140864	688251	6.276536184061938
NC_072398.2	142430863	143768212	1337349	12.321007528410123
NC_072398.2	147191861	149045128	1853267	17.125292192718792
NC_072398.2	149199554	152019441	2819887	26.126563019117643
NC_072398.2	152513952	152881753	367801	3.2924708467840906
NC_072398.2	154154032	154391830	237798	2.0818687371191444
NC_072398.2	154706854	155086875	380021	3.40626481907785
NC_072398.2	155876505	156244276	367771	3.2921914835133204
NC_072398.2	156978280	158732326	1754046	16.201335423082202
NC_072398.2	158740170	159078706	338536	3.0199519761476847
NC_072398.2	159603086	159929854	326768	2.9103670771335306
NC_072398.2	161426874	162491869	1064995	9.784817386831184
NC_072398.2	163300750	163557973	257223	2.262756454942899
NC_072398.2	164745850	165000068	254218	2.234773567320743
NC_072398.2	165079226	165366934	287708	2.5466360985906293
NC_072398.2	166981214	167215995	234781	2.05377410418868
NC_072398.2	167674150	168122330	448180	4.040968858158895
NC_072398.2	169316213	169548905	232692	2.0343211084340433
NC_072398.2	169927822	170178602	250780	2.202758536490469
NC_072398.2	170343751	170928727	584976	5.314828124435258
NC_072398.2	171673169	172214544	541375	4.9088108588067625
NC_072398.2	172733148	173688693	955545	8.765607053970957
NC_072398.2	174485711	175761446	1275735	11.747251242902127
NC_072398.2	181304356	181738561	434205	3.9108321345250743
NC_072398.2	183202895	183528748	325853	2.901846497375037
NC_072398.2	188816229	189383681	567452	5.151642725869314
NC_072398.2	192153309	192944949	791640	7.239305824117546
NC_072398.2	193536474	193959950	423476	3.8109225167885974
NC_072398.2	194192242	194514936	322694	2.872429544962927
NC_072398.2	196234794	196763542	528748	4.791226858139552
NC_072398.2	200274243	201659257	1385014	12.764869205118966
NC_072398.2	205789609	206051901	262292	2.30995953559405
NC_072398.2	213097146	213383768	286622	2.536523148188745
NC_072398.2	216279740	216605614	325874	2.9020420516645764
NC_072398.2	216606195	217027344	421149	3.7892532390858493
NC_072398.2	217027502	217315861	288359	2.5526982815663444
NC_072398.2	221049762	221304080	254318	2.2357047782233104
NC_072398.2	223688726	223985665	296939	2.632596177006644
NC_072398.2	226174549	226543081	368532	3.2992779984818594
NC_072398.2	226590744	227292184	701440	6.399353590001578
NC_072398.2	227413167	228020929	607762	5.52701384069431
NC_072401.2	4283980	4514199	230219	2.0112922628135466
NC_072401.2	4866676	5183721	317045	2.8198254410768837
NC_072401.2	9177977	9419136	241159	2.113166735554441
NC_072401.2	9425737	9869272	443535	3.99771411173463
NC_072401.2	10584391	10872267	287876	2.548200532906943
NC_072401.2	11212307	11831439	619132	5.632892520316245
NC_072401.2	11853080	13839786	1986706	18.367890708995958
NC_072401.2	14099803	15485861	1386058	12.774591046941772
NC_072401.2	15549562	15836710	287148	2.541421317536251
NC_072401.2	16715268	16991934	276666	2.4438117907291157
NC_072401.2	17388059	17710503	322444	2.870101517706508
NC_072401.2	17712170	17970987	258817	2.2775999567298264
NC_072401.2	18506997	20722078	2215081	20.4945436077347
NC_072401.2	21452406	21766390	313984	2.79132107534929
NC_072401.2	21766490	22418195	651705	5.936215847609587
NC_072401.2	22418256	22860926	442670	3.9896591374274206
NC_072401.2	23290392	24262890	972498	8.92347523828324
NC_072401.2	24726712	24998514	271802	2.398517692428228
NC_072401.2	25882292	26123869	241577	2.1170591971271735
NC_072401.2	26387826	26784658	396832	3.562810683908488
NC_072401.2	27482931	31141643	3658712	33.937792872580246
NC_072401.2	31571912	36381581	4809669	44.655629940445124
NC_072401.2	36766935	37570522	803587	7.350557590647296
NC_072401.2	38460784	38949340	488556	4.416954572179586
NC_072401.2	40763563	41074296	310733	2.7610474089068173
NC_072401.2	42474636	42721383	246747	2.1652028007899182
NC_072401.2	43332034	44202532	870498	7.9736401176642975
NC_072401.2	44202919	44444457	241538	2.1166960248751723
NC_072401.2	44444915	44723713	278798	2.4636652071718568
NC_072401.2	44996695	45266324	269629	2.3782824795154345
NC_072401.2	45633366	46535426	902060	8.267548902732681
NC_072401.2	47786820	48099801	312981	2.781981029996537
NC_072401.2	50226966	50728550	501584	4.538272728566092
NC_072401.2	50812089	51196962	384873	3.45144717207043
NC_072401.2	52522920	52962817	439897	3.9638366590992216
NC_072401.2	54642633	55075023	432390	3.893930656643472
NC_072401.2	55374309	55654343	280034	2.4751749739275923
NC_072401.2	57197173	57566811	369638	3.3095771910642573
NC_072401.2	58114327	58356494	242167	2.1225533414523223
NC_072401.2	62481527	63266275	784748	7.1751267687125875
NC_072401.2	63267130	64284076	1016946	9.337379860256483
NC_072401.2	64630495	65533169	902674	8.273266537674445
NC_072401.2	65667682	65914035	246353	2.161533829833802
NC_072401.2	66006944	67766731	1759787	16.254796240998605
NC_072401.2	68367233	68734896	367663	3.291185775738547
NC_072401.2	68736384	72732335	3995951	37.078199208290165
NC_072401.2	74776987	75119194	342207	3.054136728380941
NC_072401.2	75199706	75559565	359859	3.2185140769021725
NC_072401.2	75848258	76277419	429161	3.8638618565995646
NC_072401.2	77270591	77769550	498959	4.5138284423736925
NC_072401.2	78036547	82168265	4131718	38.342476314379105
NC_072401.2	84502802	84847370	344568	3.076122617790562
NC_072401.2	85198904	86966169	1767265	16.324432192292612
NC_072401.2	87584225	87976803	392578	3.5231969721132628
NC_072401.2	90617373	91096619	479246	4.330258837150543
NC_072401.2	91329418	91684654	355236	3.1754641968764727
NC_072401.2	92682757	92983710	300953	2.669974982635707
NC_072401.2	92984193	93562199	578006	5.249922724526297
NC_072401.2	93693791	93980361	286570	2.5360389185194103
NC_072401.2	93980517	94477759	497242	4.4978395511766065
NC_072401.2	95227056	95606267	379211	3.398722010767053
NC_072401.2	96071224	96461762	390538	3.504200269700884
NC_072401.2	96963312	97260901	297589	2.6386490478733333
NC_072401.2	97262065	98338293	1076228	9.889420307516602
NC_072401.2	98338611	98885598	546987	4.961070414658856
NC_072401.2	101407611	101643476	235865	2.063868430372513
