chr	start	end	length	zscore
NC_072423.2	84679	6789091	6704412	16.84940705462294
NC_072423.2	8015320	9653903	1638583	3.9349202590246266
NC_072423.2	10528720	11448941	920221	2.103576057816967
NC_072423.2	12792277	13934393	1142116	2.669260380661123
NC_072423.2	14257550	16444675	2187125	5.333336671388938
NC_072423.2	18109672	19163281	1053609	2.4436265341933447
NC_072423.2	19202252	20096890	894638	2.0383564628223887
NC_072423.2	20835825	22518741	1682916	4.047939854259535
NC_072423.2	29954438	30909124	954686	2.191438831592058
NC_072423.2	34209542	35380415	1170873	2.7425715596963847
NC_072423.2	42133041	43134179	1001138	2.3098604641874605
NC_072423.2	44761208	47015110	2253902	5.503573504244857
NC_072423.2	47015362	49145027	2129665	5.186851977319107
NC_072423.2	55655983	58431374	2775391	6.833022801595749
NC_072423.2	67080301	68239412	1159111	2.7125863008789577
NC_072423.2	69809306	71090583	1281277	3.0240281584448296
NC_072423.2	81582555	82468413	885858	2.0159733160431834
NC_072423.2	82519639	83844106	1324467	3.1341338656650874
NC_072423.2	125542134	127165890	1623756	3.897121293501247
NC_072423.2	139615643	140883177	1267534	2.988992670268678
NC_072423.2	153696439	155061669	1365230	3.238052340854237
NC_072424.2	28953	5007421	4978468	12.449400461833854
NC_072424.2	7351800	8260061	908261	2.0730860309970023
NC_072424.2	8969845	10299464	1329619	3.147268031064457
NC_072424.2	26321829	27387132	1065303	2.4734384383432335
NC_072424.2	28629290	31330249	2700959	6.643270821975044
NC_072424.2	31938450	33307335	1368885	3.2473701542344187
NC_072424.2	47830922	49089799	1258877	2.9669230914910494
NC_072424.2	54922193	55962032	1039839	2.4085222140168465
NC_072424.2	55963843	57289789	1325946	3.1379043296840448
NC_072424.2	61085659	62375422	1289763	3.0456618012202665
NC_072424.2	68422694	71097042	2674348	6.575430512300622
NC_072424.2	71276430	72169669	893239	2.0347899454711236
NC_072424.2	72237655	73383926	1146271	2.67985286071438
NC_072424.2	79937749	82526702	2588953	6.357730191206065
NC_072424.2	91942717	93812821	1870104	4.5251444646588315
NC_072424.2	97173734	98757993	1584259	3.7964302743283245
NC_072424.2	99292135	100226455	934320	2.139519108664349
NC_072424.2	117209865	119757516	2547651	6.25243762534334
NC_072424.2	130792759	131810774	1018015	2.352885563070449
NC_072424.2	133273218	134618619	1345401	3.1875016099334106
NC_072424.2	141109379	142757253	1647874	3.9586061151437146
NC_072424.2	147744550	154050760	6306210	15.834257417518955
NC_072425.2	30171	6672268	6642097	16.690545347157546
NC_072425.2	24551977	25655704	1103727	2.571394022835736
NC_072425.2	25804506	27262015	1457509	3.473302272703697
NC_072425.2	28853030	29925959	1072929	2.4928796544409804
NC_072425.2	36136990	37319685	1182695	2.772709778514581
NC_072425.2	38072044	39211524	1139480	2.6625403379606696
NC_072425.2	41911911	43109020	1197109	2.809455869366
NC_072425.2	61326843	62357380	1030537	2.3848083152309507
NC_072425.2	62751012	64668173	1917161	4.645108443928654
NC_072425.2	64894958	66071105	1176147	2.756016743763985
NC_072425.2	69941474	71302163	1360689	3.226475818129366
NC_072425.2	75335836	77802947	2467111	6.047114317644346
NC_072425.2	81064341	85229440	4165099	10.375851747408436
NC_072425.2	95937864	97129650	1191786	2.795885767964439
NC_072425.2	98958457	100524809	1566352	3.7507793620988004
NC_072425.2	114803062	116578373	1775311	4.283485508777148
NC_072425.2	138720745	139735613	1014868	2.3448628110301124
NC_072425.2	144325655	145471423	1145768	2.678570546041266
NC_072426.2	16002537	17150003	1147466	2.6828993140630306
NC_072426.2	18704844	19630818	925974	2.1182423725573734
NC_072426.2	29981711	31118158	1136447	2.654808209921794
NC_072426.2	31388463	32601836	1213373	2.8509182269077984
NC_072426.2	38376316	40126695	1750379	4.219925529790913
NC_072426.2	47067779	48165425	1097646	2.5558915267577924
NC_072426.2	48185915	49263650	1077735	2.5051317505025814
NC_072426.2	50083284	51342328	1259044	2.9673488301598567
NC_072426.2	56184278	57080521	896243	2.042448142842961
NC_072426.2	57684481	58885477	1200996	2.8193651280824885
NC_072426.2	62011525	63440362	1428837	3.400207787002858
NC_072426.2	76773063	78067519	1294456	3.0576258226137525
NC_072426.2	88362004	89438992	1076988	2.503227398493007
NC_072426.2	89809178	90989041	1179863	2.7654900664782813
NC_072426.2	92106487	93341351	1234864	2.905705949849928
NC_072426.2	94441772	95568503	1126731	2.6300388871305915
NC_072426.2	102938359	106707809	3769450	9.367210558337176
NC_072426.2	106765718	107774923	1009205	2.33042593629086
NC_072426.2	108514402	109856583	1342181	3.1792927565588047
NC_072426.2	109857483	110914833	1057350	2.4531635902412954
NC_072426.2	132751342	134729184	1977842	4.799804540706438
NC_072426.2	135458642	136419935	961293	2.208282277010077
NC_072426.2	143483149	144754247	1271098	2.9980784943143597
NC_072426.2	151247055	152493135	1246080	2.9342992726603563
NC_072426.2	152616933	155509092	2892159	7.1307033577590975
NC_072426.2	159931767	161208064	1276297	3.0113324783809983
NC_072426.2	163111844	167215488	4103644	10.219182466620731
NC_072427.2	8548679	10143890	1595211	3.8243505731353693
NC_072427.2	10155270	11996270	1841000	4.450948666952455
NC_072427.2	18581212	19539609	958397	2.2008994076396244
NC_072427.2	63522562	64518420	995858	2.2963999841197835
NC_072427.2	72148616	74341613	2192997	5.3483063567975355
NC_072427.2	82359084	84054520	1695436	4.079857507753344
NC_072427.2	102347836	103235120	887284	2.0196086653947947
NC_072427.2	104862823	107988010	3125187	7.724769408745952
NC_072427.2	108549987	111012553	2462566	6.03552759758609
