chr	start	end	length	zscore
NC_071985.2	10312264	11345541	1033277	2.0523589770187782
NC_071985.2	39916271	41300696	1384425	2.826844541945597
NC_071985.2	53360763	56452951	3092188	6.5934551785322215
NC_071985.2	57578507	59303110	1724603	3.577134876806327
NC_071985.2	59668722	62838295	3169573	6.764134110042188
NC_071985.2	85652811	86881154	1228343	2.482592955876738
NC_071985.2	101331079	109462010	8130931	17.706813987000604
NC_071985.2	125661681	126873356	1211675	2.445830321898472
NC_071985.2	126875181	128718541	1843360	3.8390631299474935
NC_071985.2	136429497	137724230	1294733	2.6290215177808114
NC_071985.2	144379316	145609263	1229947	2.4861307087505766
NC_071985.2	149118387	150987978	1869591	3.8969177406916677
NC_071985.2	151142785	153949087	2806302	5.962910279473509
NC_071985.2	158993490	160797665	1804175	3.752637415258367
NC_071985.2	176655875	178008499	1352624	2.7567048417330438
NC_071985.2	202905149	204309251	1404102	2.870243770934699
NC_071985.2	228365251	229471947	1106696	2.2142905719342045
NC_071988.2	10381630	12318518	1936888	4.045346765099838
NC_071988.2	12610658	13991566	1380908	2.8190875114859404
NC_071988.2	17059916	18897497	1837581	3.8263170739263512
NC_071988.2	26141745	27544079	1402334	2.8663443026797446
NC_071988.2	27556989	29940113	2383124	5.029556672462785
NC_071988.2	30359399	35386692	5027293	10.861487145445638
NC_071988.2	42418395	43595682	1177287	2.369984782106978
NC_071988.2	44148596	45504144	1355548	2.763153962308545
NC_071988.2	49638794	51492242	1853448	3.8613130370492903
NC_071988.2	52893683	55164661	2270978	4.782209519227446
NC_071988.2	55760749	60103820	4343071	9.352379697288855
NC_071988.2	67329329	87582589	20253260	44.443599683612184
NC_071988.2	117293885	118386870	1092985	2.1840498427239807
NC_071988.2	132392755	133585773	1193018	2.4046807861333823
NC_071988.2	136976157	138980771	2004614	4.194721984011049
NC_071988.2	147050120	149195456	2145336	4.505095836824198
NC_071988.2	150680456	154826157	4145701	8.917064058442538
NC_071988.2	154884468	155914187	1029719	2.0445115177138424
NC_071988.2	156692133	159373685	2681552	5.687763975850476
NC_071988.2	181343986	183371028	2027042	4.244188767960206
NC_071988.2	184083843	185124007	1040164	2.067548817444043
NC_071988.2	192266992	193930880	1663888	3.4432229904378104
NC_071988.2	200310976	204627291	4316315	9.293367156208792
NC_071988.2	209037220	210343862	1306642	2.6552877889619473
NC_071988.2	211308566	212358816	1050250	2.0897943133826558
NC_071989.2	7917240	9121666	1204426	2.4298420609368416
NC_071989.2	12259729	14055871	1796142	3.7349199783284766
NC_071989.2	18001579	19826908	1825329	3.799294288259101
NC_071989.2	20686299	22101270	1414971	2.8942162372599793
NC_071989.2	22445108	23913251	1468143	3.0114914216787683
NC_071989.2	24992800	26918987	1926187	4.021744836482042
NC_071989.2	27406589	31818785	4412196	9.50484052484751
NC_071989.2	39645483	40943359	1297876	2.635953660724997
NC_071989.2	46257489	59436048	13178559	28.839769387915407
NC_071989.2	60448192	61857522	1409330	2.881774551498556
NC_071989.2	71787127	73138101	1350974	2.7530656321059657
NC_071989.2	91970008	94257288	2287280	4.818164910342978
NC_071989.2	96648261	98142770	1494509	3.0696437859378856
NC_071989.2	99118387	101326213	2207826	4.6429226305188145
NC_071989.2	104974827	106575482	1600655	3.3037574496202136
NC_071989.2	106781071	108374220	1593149	3.287202354189396
NC_071989.2	108734400	110108276	1373876	2.803577861729811
NC_071989.2	111452947	115368739	3915792	8.409981000168647
NC_071989.2	125164140	127037272	1873132	3.904727705109537
NC_071989.2	128910388	130108964	1198576	2.4169394086226554
NC_071989.2	133037655	134702793	1665138	3.445979967428021
NC_071989.2	152869714	154198399	1328685	2.7039054239981195
NC_071989.2	161097717	162148584	1050867	2.0911551572250238
NC_071989.2	163695536	165012166	1316630	2.6773171379045273
NC_071989.2	170955629	172266378	1310749	2.6643461125609837
NC_071989.2	172344360	173457259	1112899	2.2279717945504265
NC_071989.2	174248286	176163644	1915358	3.997860593420448
NC_071990.2	8321208	9608603	1287395	2.612836960057478
NC_071990.2	14064692	15178909	1114217	2.2308787510889045
NC_071990.2	18443727	19832810	1389083	2.837118141001919
NC_071990.2	22752699	24203895	1451196	2.974113430436287
NC_071990.2	48505800	49848300	1342500	2.734375533693929
NC_071990.2	58197581	62056317	3858736	8.284139336845877
NC_071990.2	65955527	69181271	3225744	6.8880238336558905
NC_071990.2	74399384	75693583	1294199	2.6278437372105934
NC_071990.2	76686925	78110203	1423278	2.912538003546124
NC_071990.2	81051111	82445881	1394770	2.8496612835165815
