chr	start	end	length	zscore
NC_073249.2	2798363	3203253	404890	3.1577685235325967
NC_073249.2	4774124	5084786	310662	2.3960074228323482
NC_073249.2	6019376	6629048	609672	4.81327391177811
NC_073249.2	7790611	8057620	267009	2.043106402659279
NC_073249.2	8379577	8668272	288695	2.218421078018892
NC_073249.2	9261464	10069870	808406	6.41988585925193
NC_073249.2	10112643	11060043	947400	7.543545731378371
NC_073249.2	14082500	14591636	509136	4.000517469743893
NC_073249.2	14983031	15293133	310102	2.391480252390525
NC_073249.2	16401074	16691477	290403	2.232228947866454
NC_073249.2	16809588	17165381	355793	2.7608569392786584
NC_073249.2	19141485	19552807	411322	3.2097663097501115
NC_073249.2	19942188	20470016	527828	4.151627951705614
NC_073249.2	20478002	21113330	635328	5.020682991877078
NC_073249.2	26889273	27665835	776562	6.162451545770813
NC_073249.2	27703131	28515108	811977	6.448754655051486
NC_073249.2	29500935	29791094	290159	2.2302563950310876
NC_073249.2	29793506	30193702	400196	3.119821134150598
NC_073249.2	30231202	30965369	734167	5.819720490625983
NC_073249.2	31121333	31540247	418914	3.271141806168546
NC_073249.2	31960868	32677471	716603	5.677729023411364
NC_073249.2	33836931	34170558	333627	2.5816618321117684
NC_073249.2	34322186	34739485	417299	3.2580857699836447
NC_073249.2	35405662	36137599	731937	5.801692651188008
NC_073249.2	39806153	40134268	328115	2.537101540191535
NC_073249.2	40227731	41130059	902328	7.179173184675039
NC_073249.2	49357275	50619471	1262196	10.088429921385963
NC_073249.2	51154553	51457662	303109	2.3349472114982546
NC_073249.2	53583881	55191249	1607368	12.87888077093075
NC_073249.2	55192593	56543868	1351275	10.808565306720231
NC_073249.2	57632389	59304787	1672398	13.404598438487495
NC_073249.2	59667078	62725586	3058508	24.610234547623005
NC_073249.2	63991940	64412050	420110	3.2808105487550123
NC_073249.2	65241743	65623346	381603	2.969510991249128
NC_073249.2	67429901	67697899	267998	2.0511017090288566
NC_073249.2	68354226	68682080	327854	2.534991555396328
NC_073249.2	71796787	72438021	641234	5.068428471572451
NC_073249.2	73171631	73516546	344915	2.6729166534462383
NC_073249.2	73806883	74325383	518500	4.076218226917526
NC_073249.2	76697889	77077343	379454	2.9521379746786307
NC_073249.2	79230498	79593734	363236	2.8210278849902513
NC_073249.2	80753397	81036188	282791	2.1706917667893824
NC_073249.2	83170645	83603761	433116	3.3859540822663616
NC_073249.2	84561671	84887507	325836	2.5186775733399
NC_073249.2	85211720	86421036	1209316	9.660935683950921
NC_073249.2	100332188	101081062	748874	5.9386153043543715
NC_073249.2	104908470	105224016	315546	2.435490816471394
NC_073249.2	107941076	108211362	270286	2.069598433976878
NC_073249.2	110830045	111508877	678832	5.3723794613433045
NC_073249.2	112956517	113382113	425596	3.325160650619018
NC_073249.2	113420368	113845237	424869	3.3192834132775797
NC_073249.2	114619736	115044125	424389	3.3154029814703025
NC_073249.2	120098404	122668393	2569989	20.660933159999534
NC_073249.2	122668858	123317047	648189	5.1246543116133125
NC_073249.2	123495993	123916114	420121	3.2808994753172622
NC_073249.2	124146983	125034986	888003	7.063366547926609
NC_073249.2	125228960	125771913	542953	4.273901974799506
NC_073249.2	127383755	127723314	339559	2.6296175018633696
NC_073249.2	128370962	128984567	613605	4.845069199898988
NC_073249.2	129948390	130213292	264902	2.0260729238719186
NC_073249.2	130441303	131777097	1335794	10.683413296702607
NC_073249.2	132203761	132482996	279235	2.1419442344838036
NC_073249.2	135762222	136045237	283015	2.1725026349661114
NC_073249.2	136312650	136996896	684246	5.416147498436219
NC_073249.2	138288978	139626111	1337133	10.694238084598325
NC_073249.2	143056306	143933878	877572	6.979039914214716
NC_073249.2	143944308	144921565	977257	7.784916674023947
NC_073249.2	145122231	147892617	2770386	22.280989186838983
NC_073249.2	148392426	148754112	361686	2.808497323945918
NC_073249.2	151751174	152116324	365150	2.836501106821769
NC_073249.2	152852755	154605558	1752803	14.05461118737109
