chr	start	end	length	zscore
NC_073224.2	47348826	48560001	1211175	2.392043359535308
NC_073224.2	56729931	57998417	1268486	2.51540489178305
NC_073224.2	60542830	63512556	2969726	6.177312258975183
NC_073224.2	64602637	66308251	1705614	3.4563198970768134
NC_073224.2	66675233	69774884	3099651	6.456974925431672
NC_073224.2	92198348	93409154	1210806	2.3912490895801612
NC_073224.2	107564705	112884364	5319659	11.235526834877415
NC_073224.2	132936449	136222109	3285660	6.8573580150980575
NC_073224.2	143463035	144664530	1201495	2.3712072262946013
NC_073224.2	151289951	152636141	1346190	2.682662215887995
NC_073224.2	156123209	157997797	1874588	3.820035266727141
NC_073224.2	158152138	160959773	2807635	5.828412499355411
NC_073224.2	165928164	167133476	1205312	2.379423292470198
NC_073224.2	170423944	171494379	1070435	2.0891014801657772
NC_073224.2	181522527	182678927	1156400	2.2741405497977345
NC_073224.2	183476125	184754066	1277941	2.535756714075496
NC_073224.2	234766594	235867304	1100710	2.1542682088705702
NC_073227.2	19603722	21574341	1970619	4.02674133193771
NC_073227.2	21839982	23211018	1371036	2.7361430595345446
NC_073227.2	26229708	28446844	2217136	4.557367474303339
NC_073227.2	35204779	38857460	3652681	7.647368186393244
NC_073227.2	39277909	40792762	1514853	3.045708160183172
NC_073227.2	40793233	44100196	3306963	6.903212575679336
NC_073227.2	52734292	54077590	1343298	2.676437205833024
NC_073227.2	62147379	64274328	2126949	4.363240578788916
NC_073227.2	64875340	69210413	4335073	9.116212260194105
NC_073227.2	74543578	89502093	14958515	31.983097899338684
NC_073227.2	116158662	117237713	1079051	2.107647360744489
NC_073227.2	131039067	132208051	1168984	2.3012275230106534
NC_073227.2	135481927	137495413	2013486	4.119012253800248
NC_073227.2	143522341	144807715	1285374	2.551756195312911
NC_073227.2	145641326	147805899	2164573	4.44422597931044
NC_073227.2	149341670	151602741	2261071	4.651937258800286
NC_073227.2	151751759	153434255	1682496	3.406558561512903
NC_073227.2	155454430	158289633	2835203	5.887752429229358
NC_073227.2	180374641	182403827	2029186	4.152806395523296
NC_073227.2	191031032	192777917	1746885	3.5451554399463596
NC_073227.2	198460910	203343129	4882219	10.293940251735396
NC_073227.2	209735448	210893505	1158057	2.2777072308700332
NC_073228.2	20372756	21742352	1369596	2.733043469465679
NC_073228.2	37152971	38222596	1069625	2.0873579607520405
NC_073228.2	38224615	39898387	1673772	3.387780211679026
NC_073228.2	66789659	70135777	3346118	6.9874934431421325
NC_073228.2	70216327	78743623	8527296	18.139943355520046
NC_073228.2	88464376	90739218	2274842	4.681579241326916
NC_073228.2	92954317	94523252	1568935	3.162119292200104
NC_073228.2	95819885	97702723	1882838	3.837793334830016
NC_073228.2	101346600	102388531	1041931	2.0277468167470682
NC_073228.2	104710357	106039667	1329310	2.646328132302961
NC_073228.2	107363824	111176048	3812224	7.990783393585607
NC_073228.2	120878137	122693828	1815691	3.6932598804174406
NC_073228.2	124564230	125722423	1158193	2.2779999699320927
NC_073228.2	128617929	130295690	1677761	3.396366506668404
NC_073228.2	148302997	149594203	1291206	2.564309535091816
NC_073228.2	156248753	157310623	1061870	2.070665376735338
NC_073228.2	158843775	160170933	1327158	2.64169596714449
NC_073228.2	165975511	167263810	1288299	2.5580522376402937
NC_073228.2	167342358	171099597	3757239	7.872428560296324
NC_073229.2	31825915	32940512	1114597	2.1841598805971913
