chr	start	end	length	zscore
NC_073224.2	9125734	9521621	395887	2.530640264989282
NC_073224.2	12339541	12977892	638351	4.140561530951128
NC_073224.2	16471997	16970747	498750	3.213633745178644
NC_073224.2	17027009	17541374	514365	3.317314788830461
NC_073224.2	17939848	18356423	416575	2.6680051981348982
NC_073224.2	20769869	21128643	358774	2.284216020797806
NC_073224.2	23343445	23850289	506844	3.267376580101334
NC_073224.2	26938765	27901568	962803	6.294869694570688
NC_073224.2	27901721	28746473	844752	5.511030380824887
NC_073224.2	30306056	31012441	706385	4.592296153032956
NC_073224.2	31435651	31856791	421140	2.698316050793915
NC_073224.2	32012560	32766757	754197	4.909760005679814
NC_073224.2	34456017	35270962	814945	5.313116780560416
NC_073224.2	35308273	36029765	721492	4.692604159849991
NC_073224.2	41164601	41580033	415432	2.6604158652566383
NC_073224.2	41778671	42154713	376042	2.3988727138352433
NC_073224.2	42815415	43545458	730043	4.749381399956728
NC_073224.2	47348826	48560001	1211175	7.9440191133276
NC_073224.2	56729931	57998417	1268486	8.324554770883111
NC_073224.2	60542830	63512556	2969726	19.620509859081487
NC_073224.2	64602637	66308251	1705614	11.227013128195413
NC_073224.2	66675233	69774884	3099651	20.483190588922177
NC_073224.2	71023586	71453286	429700	2.7551530494272516
NC_073224.2	72283753	72663473	379720	2.4232940317059692
NC_073224.2	75394090	75722350	328260	2.0816080562770534
NC_073224.2	78853987	79500470	646483	4.194556679652798
NC_073224.2	80233564	80561312	327748	2.0782084600971156
NC_073224.2	80848354	81369315	520961	3.3611111489923173
NC_073224.2	83715276	84088884	373608	2.38271135230796
NC_073224.2	86229845	86599112	369267	2.3538878229776663
NC_073224.2	87651503	88027815	376312	2.400665469633257
NC_073224.2	90164338	90605757	441419	2.832965290897354
NC_073224.2	91563109	91909404	346295	2.2013575037481083
NC_073224.2	92198348	93409154	1210806	7.941569013736981
NC_073224.2	107564705	112884364	5319659	35.223680269062015
NC_073224.2	112887734	113233543	345809	2.198130543311683
NC_073224.2	113235734	114003666	767932	5.000958157108422
NC_073224.2	115631733	115968586	336853	2.1386641695079254
NC_073224.2	122582553	123269841	687288	4.465495199423046
NC_073224.2	126474916	126886596	411680	2.6355031995005307
NC_073224.2	132936449	136222109	3285660	21.718259897191846
NC_073224.2	136363064	136780645	417581	2.674684873441573
NC_073224.2	137010244	137897295	887051	5.791888816010813
NC_073224.2	138091121	138647722	556601	3.5977549143301832
NC_073224.2	140271389	140615500	344111	2.1868561012930607
NC_073224.2	141258092	141874055	615963	3.991908876114312
NC_073224.2	143463035	144664530	1201495	7.8797454980506485
NC_073224.2	149265857	149956613	690756	4.488522151673094
NC_073224.2	151289951	152636141	1346190	8.840496609879
NC_073224.2	156123209	157997797	1874588	12.348972825282967
NC_073224.2	158152138	160959773	2807635	18.544252155170714
NC_073224.2	161454321	161817212	362891	2.3115522267993773
NC_073224.2	164835997	165200781	364784	2.324121436894343
NC_073224.2	165928164	167133476	1205312	7.905089753165537
NC_073224.2	167134118	167701149	567031	3.66700840682384
NC_073224.2	167701325	168046430	345105	2.1934560985642686
NC_073224.2	168570757	168897048	326291	2.0685342186241282
NC_073224.2	169125230	169541927	416697	2.668815258162149
NC_073224.2	170423944	171494379	1070435	7.009528554022011
NC_073224.2	178913095	179917115	1004020	6.568543826891979
NC_073224.2	180663205	181204663	541458	3.497207873406746
NC_073224.2	181522527	182678927	1156400	7.580322080600844
NC_073224.2	183476125	184754066	1277941	8.38733442299505
NC_073224.2	190261029	190721603	460574	2.960151355012023
NC_073224.2	192192981	192519655	326674	2.0710772759227924
NC_073224.2	197999573	198361025	361452	2.301997502379591
NC_073224.2	201133968	201922193	788225	5.135700354919907
NC_073224.2	202488785	202930221	441436	2.833078168114266
NC_073224.2	203162183	203487910	325727	2.0647893509571653
NC_073224.2	205209611	205743170	533559	3.444759806560399
NC_073224.2	209430195	210223577	793382	5.169941990661976
NC_073224.2	210237160	210631028	393868	2.51723443552191
NC_073224.2	225266424	225589426	323002	2.0466957970698005
NC_073224.2	225589667	226010121	420454	2.693761123099701
NC_073224.2	234766594	235867304	1100710	7.210549597669707
NC_073224.2	235987291	236628112	640821	4.156961926584813
NC_073224.2	237876544	238607970	731426	4.7585642935443335
NC_073224.2	240276926	241060493	783567	5.104771997486019
NC_073227.2	8228719	8633620	404901	2.590491749297798
NC_073227.2	16553844	16870929	317085	2.007407885748135
NC_073227.2	18349940	18667355	317415	2.0095990317234858
NC_073227.2	18893411	19582097	688686	4.474777690554985
NC_073227.2	19603722	21574341	1970619	12.986602943946282
