NC_060925.1	15369251	15377615	3
NC_060925.1	151336645	151357084	-3
NC_060925.1	151438278	151451310	-1
NC_060925.1	200463003	200470914	1
NC_060926.1	21038236	21045901	-1
NC_060926.1	27609683	27625610	3
NC_060926.1	167700443	167709851	3
NC_060926.1	179042096	179059334	-3
NC_060926.1	186277688	186286643	3
NC_060926.1	186288774	186298233	1
NC_060927.1	198566581	198586597	2
NC_060927.1	198576875	198585050	3
NC_060928.1	169925786	169936622	-1
NC_060928.1	169925808	169937574	-3
NC_060929.1	80212841	80223371	3
NC_060931.1	1295463	1304679	-1
NC_060931.1	1295698	1304692	-3
NC_060931.1	1295714	1304672	-2
NC_060931.1	102191875	102207919	2
NC_060931.1	102226625	102266084	3
NC_060931.1	102295752	102320043	1
NC_060931.1	102320046	102328590	1
NC_060931.1	102354412	102366640	2
NC_060931.1	159805334	159822644	3
NC_060931.1	159806178	159822525	1
NC_060931.1	159806198	159822557	-2
NC_060931.1	159806340	159822717	-1
NC_060932.1	145014680	145031633	-3
NC_060933.1	35318932	35327653	2
NC_060934.1	60923363	60931241	-2
NC_060935.1	206501	214061	-1
NC_060935.1	206502	214065	1
NC_060935.1	1074441	1088730	-3
NC_060935.1	1162462	1171780	2
NC_060935.1	1253320	1263772	2
NC_060935.1	1312036	1323970	2
NC_060935.1	62506196	62523704	-1
NC_060936.1	40431056	40441022	3
NC_060937.1	22536950	22548509	-2
NC_060937.1	101947520	101968511	-2
NC_060938.1	99184539	99199485	-2
NC_060938.1	99472982	99484097	3
NC_060939.1	40491107	40501358	3
NC_060939.1	41328674	41337347	3
NC_060940.1	94495414	94507291	2
NC_060943.1	834868	842815	2
NC_060943.1	835043	842732	3
NC_060943.1	835068	842712	1
NC_060943.1	9071142	9092994	-2
NC_060943.1	9097381	9107098	-1
NC_060944.1	1893108	1907463	1
NC_060944.1	1893330	1907433	-1
NC_060944.1	1893379	1907482	2
NC_060944.1	1893398	1907567	3
NC_060944.1	1893422	1907585	-2
NC_060944.1	1893463	1907521	-3
NC_060945.1	41607428	41614955	3
NC_060945.1	41607447	41617941	-2
NC_060945.1	41607470	41617934	-3
NC_060945.1	41607535	41617975	-1
NC_060945.1	41610271	41617888	2
NC_060947.1	7722645	7734708	1
NC_060947.1	7722679	7734679	2
NC_060947.1	7722698	7735070	3
