NC_073224.2	104436844	104446375	2
NC_073224.2	104483886	104495943	1
NC_073224.2	104581524	104592423	1
NC_073224.2	224250802	224259397	-1
NC_073224.2	240353964	240361575	1
NC_073227.2	81548573	81565604	-2
NC_073227.2	81618830	81631871	-2
NC_073227.2	81964890	81981921	-1
NC_073227.2	82037244	82050285	-1
NC_073227.2	82060706	82068848	-2
NC_073227.2	82171006	82194967	-3
NC_073227.2	82240020	82255974	-1
NC_073227.2	82280244	82308024	-1
NC_073227.2	82341147	82348824	-1
NC_073227.2	82352844	82361400	-1
NC_073227.2	82364369	82375700	-2
NC_073227.2	84719664	84730830	-1
NC_073227.2	84730778	84741152	-2
NC_073227.2	84751778	84766976	-2
NC_073227.2	84782602	84795130	-3
NC_073227.2	84827784	84836982	-1
NC_073227.2	84845676	84861819	-1
NC_073227.2	84864309	84876120	-1
NC_073227.2	85089029	85108370	-2
NC_073227.2	85150962	85160232	-1
NC_073227.2	87318728	87326675	-2
NC_073227.2	87333594	87342531	-1
NC_073228.2	3980	11498	3
NC_073228.2	158858669	158868704	3
NC_073228.2	158859195	158868738	1
NC_073228.2	158859259	158868676	2
NC_073229.2	615	8445	-3
NC_073229.2	616	8446	2
NC_073229.2	191756350	191770492	-2
NC_073229.2	191756409	191770125	-3
NC_073229.2	191756441	191770418	-1
NC_073229.2	199443150	199451427	-3
NC_073229.2	199443151	199451428	2
NC_073229.2	199443391	199451260	-2
NC_073229.2	199443392	199451261	3
NC_073230.2	8362632	8370786	1
NC_073230.2	8362730	8370698	-1
NC_073230.2	8363013	8370960	-3
NC_073230.2	87646410	87673767	-3
NC_073230.2	87697258	87740314	-2
NC_073230.2	87770041	87793822	-2
NC_073230.2	87793422	87815400	-3
NC_073230.2	87833989	87843982	-2
NC_073230.2	164188677	164197260	1
NC_073230.2	164199720	164211564	1
NC_073230.2	170793268	170800978	2
NC_073230.2	170793315	170800977	-3
NC_073231.2	13314428	13322057	3
NC_073231.2	149710997	149727908	-3
NC_073231.2	149711021	149721230	3
NC_073232.2	55668237	55676118	1
NC_073232.2	144213744	144223725	1
NC_073232.2	144214245	144223587	-2
NC_073232.2	144214505	144222680	-3
NC_073232.2	144215822	144223736	3
NC_073233.2	583	8767	-2
NC_073233.2	584	8768	3
NC_073233.2	1465	9133	2
NC_073233.2	1470	9132	-3
NC_073233.2	7462739	7476872	-1
NC_073233.2	7549030	7557646	2
NC_073233.2	7640486	7654049	3
NC_073233.2	7703066	7715603	3
NC_073233.2	17639276	17663846	3
NC_073233.2	17639302	17663854	2
NC_073233.2	17639316	17663802	-3
NC_073233.2	17639321	17663885	-1
NC_073233.2	17639341	17663782	-2
NC_073233.2	17639364	17663817	1
NC_073233.2	70434983	70452491	-1
NC_073233.2	143512737	143520636	-3
NC_073233.2	143597515	143608078	-2
NC_073234.2	60790981	60802768	-2
NC_073234.2	60790982	60799271	3
NC_073234.2	146051227	146059474	2
NC_073234.2	146051436	146059089	1
NC_073234.2	146051453	146059319	3
NC_073235.2	69716140	69725548	2
NC_073235.2	81030956	81048194	-2
NC_073235.2	88232227	88241236	2
NC_073235.2	88243368	88252827	1
NC_073236.2	18460955	18847313	-3
NC_073236.2	18461034	18586215	-2
NC_073236.2	18461140	19049575	-1
NC_073236.2	18521804	18540476	3
NC_073236.2	18541138	18553663	2
NC_073236.2	18541485	18554649	1
NC_073236.2	18556250	18567926	3
NC_073236.2	18569653	18579052	2
NC_073236.2	18573687	18581553	1
NC_073236.2	18581556	18597183	1
NC_073236.2	18586218	19032354	-2
NC_073236.2	18586219	18594598	2
NC_073236.2	18592775	18616097	3
NC_073236.2	18602130	18609711	1
NC_073236.2	18612690	18621318	1
NC_073236.2	18618668	18629369	3
NC_073236.2	18622903	18631954	2
NC_073236.2	18627546	18639555	1
NC_073236.2	18634724	18644291	3
NC_073236.2	18639690	18648291	1
NC_073236.2	18673940	18688697	3
NC_073236.2	18683053	18691570	2
NC_073236.2	18689988	18701328	1
NC_073236.2	18707651	18718583	3
NC_073236.2	18710575	18719227	2
NC_073236.2	18717834	18729276	1
NC_073236.2	18807499	18817717	2
NC_073236.2	18847316	18977078	-3
NC_073236.2	18868818	18887247	1
NC_073236.2	18873340	18912373	2
NC_073236.2	18878117	18890426	3
NC_073236.2	18887382	18911676	1
NC_073236.2	18900044	18909755	3
NC_073236.2	18910421	18925187	3
NC_073236.2	18913384	18924823	2
NC_073236.2	18924826	18973396	2
NC_073236.2	18929280	18969027	1
NC_073236.2	18932732	18969911	3
NC_073236.2	18969030	18977079	1
NC_073236.2	18974266	18984871	2
NC_073236.2	18977081	19025996	-3
NC_073236.2	18977394	18992334	1
NC_073236.2	18988427	18996566	3
NC_073236.2	18992116	19003213	2
NC_073236.2	18996569	19009145	3
NC_073236.2	19009148	19018631	3
NC_073236.2	19009369	19018852	2
NC_073236.2	19010625	19020108	1
NC_073236.2	19029263	19042622	-3
NC_073236.2	19036794	19046175	-2
NC_073236.2	19042625	19058126	-3
NC_073236.2	19046178	19081059	-2
NC_073236.2	19048095	19058127	1
NC_073236.2	19055167	19062814	2
NC_073236.2	19055188	19063804	-1
NC_073236.2	19059965	19068989	-3
NC_073236.2	19065643	19073290	-1
NC_073236.2	19068992	19076537	-3
NC_073236.2	19076540	19099589	-3
NC_073236.2	19079566	19106236	-1
NC_073236.2	19099592	19107749	-3
NC_073236.2	19107752	19139135	-3
NC_073236.2	19108908	19119870	-2
NC_073236.2	19113328	19287679	-1
NC_073236.2	19119873	19172223	-2
NC_073236.2	19139138	19176983	-3
NC_073236.2	19160282	19170887	3
NC_073236.2	19164753	19176456	1
NC_073236.2	19178703	19287357	-2
NC_073236.2	19182548	19191698	3
NC_073236.2	19183310	19287365	-3
NC_073236.2	19183311	19257468	1
NC_073236.2	19190800	19275301	2
NC_073236.2	19191956	19215290	3
NC_073236.2	19215293	19254029	3
NC_073236.2	19261415	19270775	3
NC_073236.2	19270778	19286483	3
NC_073236.2	19271496	19279836	1
NC_073236.2	20055615	20205381	-2
NC_073236.2	20055694	20154544	-1
NC_073236.2	20055800	20216210	-3
NC_073236.2	20061346	20074342	2
NC_073236.2	20062689	20074824	1
NC_073236.2	20066009	20074586	3
NC_073236.2	20074827	20092686	1
NC_073236.2	20076170	20091428	3
NC_073236.2	20079490	20093383	2
NC_073236.2	20091431	20100770	3
NC_073236.2	20094270	20104128	1
NC_073236.2	20094394	20106148	2
NC_073236.2	20106027	20150913	1
NC_073236.2	20106151	20150029	2
NC_073236.2	20113853	20154545	3
NC_073236.2	20151783	20161980	1
NC_073236.2	20154547	20222041	-1
NC_073236.2	20156611	20167165	2
NC_073236.2	20161983	20173368	1
NC_073236.2	20166947	20187137	3
NC_073236.2	20167168	20176258	2
NC_073236.2	20181004	20192848	2
NC_073236.2	20187140	20200328	3
NC_073236.2	20192851	20201584	2
NC_073236.2	20205809	20213741	3
NC_073236.2	20211759	20242713	-2
NC_073236.2	20216213	20225594	-3
NC_073236.2	20225597	20237528	-3
NC_073236.2	20227497	20237529	1
NC_073236.2	20234569	20242714	2
NC_073236.2	20234590	20247031	-1
NC_073236.2	20239367	20250278	-3
NC_073236.2	20242716	20254800	-2
NC_073236.2	20250281	20273942	-3
NC_073236.2	20253307	20277223	-1
NC_073236.2	20261480	20270351	3
NC_073236.2	20265972	20299017	-2
NC_073236.2	20277226	20292370	-1
NC_073236.2	20280626	20289089	-3
NC_073236.2	20292373	20300530	-1
NC_073236.2	20299020	20312634	-2
NC_073236.2	20300533	20513077	-1
NC_073236.2	20306126	20353712	-3
NC_073236.2	20312637	20331198	-2
NC_073236.2	20333598	20356551	-2
NC_073236.2	20344916	20354702	3
NC_073236.2	20353715	20510927	-3
NC_073236.2	20358339	20510919	-2
NC_073236.2	20358340	20402653	2
NC_073236.2	20362922	20444732	3
NC_073236.2	20364078	20412699	1
NC_073236.2	20402656	20443735	2
NC_073236.2	20412702	20428050	1
NC_073236.2	20428053	20465889	1
NC_073236.2	20443738	20501890	2
NC_073236.2	20444735	20459378	3
NC_073236.2	20459381	20474693	3
NC_073236.2	20465892	20493519	1
NC_073236.2	20474696	20497661	3
NC_073236.2	20493537	20504793	1
NC_073236.2	20498309	20509073	3
NC_073236.2	20527465	20641495	-1
NC_073236.2	20528097	20589384	-2
NC_073236.2	20528105	20658155	-3
NC_073236.2	20528138	20535797	3
NC_073236.2	20529297	20539155	1
NC_073236.2	20529421	20541352	2
NC_073236.2	20540867	20585753	3
NC_073236.2	20540991	20584869	1
NC_073236.2	20548693	20589385	2
NC_073236.2	20588615	20596820	3
NC_073236.2	20589387	20652324	-2
NC_073236.2	20591451	20602650	1
NC_073236.2	20600546	20612372	3
