NC_071985.2	1983993	2005302	-3
NC_071985.2	98271257	98281220	3
NC_071985.2	98317273	98328352	2
NC_071985.2	217794517	217802917	-2
NC_071988.2	88915822	88924069	-1
NC_071988.2	88915864	88924225	2
NC_071988.2	88915875	88924350	1
NC_071988.2	88916073	88924263	-2
NC_071988.2	208796724	208804977	1
NC_071988.2	208796733	208804860	-2
NC_071988.2	208796752	208804942	2
NC_071988.2	208796786	208805003	3
NC_071988.2	208796827	208805020	-1
NC_071988.2	208796834	208804916	-3
NC_071989.2	87308859	87319392	1
NC_071990.2	23816269	23827528	-3
NC_071990.2	23816555	23827538	-2
NC_071990.2	23816625	23827563	-1
NC_071990.2	23816662	23827555	2
NC_071990.2	23819624	23827529	3
NC_071990.2	172461484	172470706	2
NC_071990.2	172461487	172470817	-3
NC_071991.2	6058005	6065613	-2
NC_071991.2	7473415	7483390	2
NC_071991.2	7473434	7483151	-3
NC_071991.2	7473435	7483203	1
NC_071991.2	10575524	10586687	3
NC_071991.2	10606161	10650531	1
NC_071991.2	10680756	10703067	1
NC_071991.2	10728791	10738901	3
NC_071991.2	12250926	12259260	1
NC_071991.2	12251345	12263321	3
NC_071991.2	12251383	12263269	2
NC_071992.2	160359319	160379362	-3
NC_071992.2	160359343	160372684	2
NC_071992.2	161620924	161629171	-3
NC_071992.2	161620925	161629172	3
NC_071993.2	84156735	84164622	1
NC_071994.2	914734	929251	-3
NC_071994.2	1002610	1013347	2
NC_071994.2	1004799	1013100	1
NC_071994.2	1096249	1113430	2
NC_071994.2	1161730	1175959	2
NC_071994.2	12196426	12214498	2
NC_071995.2	38089258	38100541	2
NC_071995.2	132269655	132278790	-3
NC_071995.2	132269656	132278791	2
NC_071995.2	132269729	132278879	-1
NC_071995.2	132269730	132278880	1
NC_071996.2	3461129	3470660	3
NC_071996.2	4856481	4864179	1
NC_071996.2	69778559	69787973	3
NC_071996.2	81199781	81217019	-1
NC_071996.2	88620000	88629060	1
NC_071996.2	88631148	88640598	1
NC_071996.2	144422803	144433750	2
NC_071996.2	144423375	144433509	1
NC_071996.2	144424175	144432998	3
NC_071997.2	105215956	105232720	-2
NC_071997.2	111771458	111779069	3
NC_071997.2	124426561	124445485	-2
NC_071997.2	124426565	124445297	-1
NC_071997.2	124426569	124437249	1
NC_071997.2	124426586	124445267	3
NC_071997.2	124426603	124445278	2
NC_071997.2	124437252	124445436	1
NC_071997.2	130153950	130162431	1
NC_071997.2	130154154	130162965	-3
NC_071997.2	130154300	130162421	3
NC_071997.2	130154365	130162543	2
NC_071997.2	130154386	130162414	-2
NC_071997.2	130154462	130162439	-1
NC_071998.2	5197786	5205484	2
NC_071998.2	22554155	22562891	-1
NC_071998.2	129606004	129614722	-2
NC_071998.2	129606005	129614723	3
NC_071998.2	129606023	129615071	-1
NC_071998.2	129606024	129614823	1
NC_071999.2	25335868	25347427	-2
NC_071999.2	108928513	108949510	-2
NC_071999.2	120571836	120579507	-3
NC_071999.2	120571837	120579508	2
NC_071999.2	120571843	120579484	-2
NC_071999.2	120571844	120579485	3
NC_072000.2	3555	13788	1
NC_072000.2	3560	13805	-1
NC_072000.2	5047	13690	-2
NC_072000.2	5048	13862	3
NC_072000.2	13829779	13839334	2
NC_072000.2	109452248	109468637	-1
NC_072001.2	32344880	32357606	-1
NC_072001.2	32345332	32357440	-2
NC_072001.2	32349327	32357496	-3
NC_072001.2	45618624	45628863	1
NC_072001.2	46440679	46449346	2
NC_072002.2	565	9451	-3
NC_072002.2	566	9557	3
NC_072002.2	606	9435	-1
NC_072002.2	607	9466	2
NC_072002.2	9226934	9234503	-2
NC_072003.2	688162	697054	-2
NC_072003.2	688180	698353	2
NC_072003.2	688211	697055	3
NC_072003.2	688431	698292	-3
NC_072003.2	6034004	6041567	-1
NC_072003.2	6034113	6045801	1
NC_072003.2	87876184	87888148	2
NC_072004.2	1917	9495	-3
NC_072004.2	1918	9496	2
NC_072004.2	47865957	47875614	1
NC_072004.2	47865967	47875672	-2
NC_072004.2	47866010	47875613	-1
NC_072004.2	47866016	47875673	3
NC_072005.2	8984121	9000780	-1
NC_072005.2	9005064	9014835	-1
NC_072005.2	18481428	18492363	-1
NC_072005.2	43253046	43276110	-1
NC_072005.2	43253085	43276101	1
NC_072005.2	43253116	43276084	2
NC_072007.2	6974746	6982837	-3
NC_072007.2	6974985	6983718	-1
NC_072007.2	8377363	8385088	2
NC_072007.2	11475070	11482765	2
NC_072007.2	57131536	57139204	-3
NC_072007.2	57131537	57139205	3
NC_072008.2	2440	9952	-1
NC_072008.2	1232885	1240835	3
NC_072008.2	1233243	1240893	-2
